Point Id;From Station;Stored Status;Solution Type;Solution Optimisation;Satellite System;Frequency;Occupation Mode;Start Time;End Time;Duration;Antenna Height [m];Antenna Name;Ephemeris Type;Easting [m];Northing [m];Ortho. Height [m];Geoid Separation [m];WGS84 Latitude [°];WGS84 Longitude [°];WGS84 Ellip. Height [m];WGS84 Cartesian X [m];WGS84 Cartesian Y [m];WGS84 Cartesian Z [m];”x [m];”y [m];”z [m];Slope Dist. [m];SD Slope Dist. [m]
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;03/13/2023 06:59:42;03/14/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.738.736;98.945.262.719;116.997;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";51.349;-11.471.797.857;62.732.347.626;-1.054.810.907;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;03/14/2023 06:59:42;03/15/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.738.491;98.945.263.682;122.504;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";56.856;-11.471.798.609;62.732.353.102;-1.054.810.035;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;03/15/2023 06:59:42;03/16/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.737.857;98.945.262.368;135.838;-65.648;"0° 57' 14.33"" S";"100° 21' 47.20"" E";70.190;-11.471.800.380;62.732.366.309;-1.054.811.571;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;03/16/2023 06:59:42;03/17/2023 02:11:42;19:12:00;0.0550;TPSCR.G3;Broadcast;6.516.738.965;98.945.262.877;130.604;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";64.956;-11.471.800.530;62.732.360.971;-1.054.810.975;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;04/08/2023 13:08;04/09/2023 06:59;17:50:30;0.0550;TPSCR.G3;Broadcast;6.516.737.598;98.945.263.953;136.494;-65.648;"0° 57' 14.33"" S";"100° 21' 47.20"" E";70.846;-11.471.800.247;62.732.367.027;-1.054.809.998;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;04/09/2023 06:59;04/10/2023 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.743.627;98.945.264.098;128.033;-65.647;"0° 57' 14.33"" S";"100° 21' 47.22"" E";62.385;-11.471.804.657;62.732.357.624;-1.054.809.709;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;04/10/2023 06:59;04/11/2023 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.587;98.945.263.046;116.384;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";50.736;-11.471.799.569;62.732.346.696;-1.054.810.568;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;04/11/2023 06:59;04/12/2023 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.815;98.945.262.899;115.493;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";49.846;-11.471.799.632;62.732.345.776;-1.054.810.701;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;04/12/2023 06:59;04/13/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.101;98.945.262.939;126.526;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";60.879;-11.471.800.914;62.732.356.757;-1.054.810.845;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;04/13/2023 06:59:42;04/14/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.742.142;98.945.262.200;119.967;-65.647;"0° 57' 14.33"" S";"100° 21' 47.22"" E";54.319;-11.471.801.741;62.732.349.926;-1.054.811.474;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;04/14/2023 06:59:42;04/15/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.739.742;98.945.262.284;114.617;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";48.970;-11.471.798.418;62.732.345.097;-1.054.811.302;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;04/15/2023 06:59:42;04/16/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.666;98.945.263.882;123.060;-65.647;"0° 57' 14.33"" S";"100° 21' 47.22"" E";57.413;-11.471.801.834;62.732.353.082;-1.054.809.843;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;04/16/2023 06:59:42;04/17/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.739.318;98.945.262.830;131.293;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";65.645;-11.471.801.001;62.732.361.584;-1.054.811.034;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;04/17/2023 06:59:42;04/18/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.745.027;98.945.263.933;125.541;-65.647;"0° 57' 14.33"" S";"100° 21' 47.23"" E";59.894;-11.471.805.586;62.732.354.918;-1.054.809.833;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;04/18/2023 06:59:42;04/19/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.519;98.945.262.778;117.569;-65.648;"0° 57' 14.33"" S";"100° 21' 47.22"" E";51.921;-11.471.800.698;62.732.347.689;-1.054.810.856;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;04/19/2023 06:59:42;04/20/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.739.779;98.945.263.034;123.106;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";57.458;-11.471.799.983;62.732.353.452;-1.054.810.693;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;04/20/2023 06:59:42;04/21/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.629;98.945.262.392;128.316;-65.648;"0° 57' 14.33"" S";"100° 21' 47.22"" E";62.669;-11.471.802.738;62.732.358.233;-1.054.811.421;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;04/21/2023 06:59:42;04/22/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.586;98.945.262.509;122.990;-65.648;"0° 57' 14.33"" S";"100° 21' 47.22"" E";57.343;-11.471.801.739;62.732.353.005;-1.054.811.216;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;04/22/2023 06:59:42;04/23/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.738.398;98.945.263.210;118.906;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";53.258;-11.471.797.869;62.732.349.572;-1.054.810.448;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;04/23/2023 06:59:42;04/24/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.739.938;98.945.263.082;121.324;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";55.676;-11.471.799.819;62.732.351.672;-1.054.810.615;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;04/24/2023 06:59:42;04/25/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.742.376;98.945.260.289;132.316;-65.647;"0° 57' 14.34"" S";"100° 21' 47.22"" E";66.669;-11.471.804.187;62.732.361.999;-1.054.813.590;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;04/25/2023 06:59:42;04/26/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.742.756;98.945.262.507;127.825;-65.647;"0° 57' 14.33"" S";"100° 21' 47.22"" E";62.177;-11.471.803.759;62.732.357.549;-1.054.811.297;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;04/26/2023 06:59:42;04/27/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.742.569;98.945.262.522;120.305;-65.647;"0° 57' 14.33"" S";"100° 21' 47.22"" E";54.658;-11.471.802.223;62.732.350.187;-1.054.811.157;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;04/27/2023 06:59:42;04/28/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.745.651;98.945.261.606;117.136;-65.647;"0° 57' 14.34"" S";"100° 21' 47.23"" E";51.489;-11.471.804.683;62.732.346.501;-1.054.812.019;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;04/28/2023 06:59:42;04/29/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.744.468;98.945.260.720;132.296;-65.647;"0° 57' 14.34"" S";"100° 21' 47.23"" E";66.649;-11.471.806.243;62.732.361.610;-1.054.813.158;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;04/29/2023 06:59:42;04/30/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.759;98.945.264.993;126.540;-65.647;"0° 57' 14.32"" S";"100° 21' 47.22"" E";60.892;-11.471.802.554;62.732.356.505;-1.054.808.790;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;04/30/2023 06:59:42;05/01/2023 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.836;98.945.263.825;118.244;-65.647;"0° 57' 14.33"" S";"100° 21' 47.22"" E";52.597;-11.471.801.134;62.732.348.314;-1.054.809.820;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;05/01/2023 06:59;05/02/2023 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.434;98.945.263.686;120.687;-65.648;"0° 57' 14.33"" S";"100° 21' 47.22"" E";55.039;-11.471.801.178;62.732.350.786;-1.054.810.000;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;05/02/2023 06:59;05/03/2023 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.516;98.945.261.758;131.417;-65.648;"0° 57' 14.34"" S";"100° 21' 47.22"" E";65.769;-11.471.803.183;62.732.361.293;-1.054.812.106;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;05/03/2023 06:59;05/04/2023 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.744.928;98.945.263.734;123.289;-65.647;"0° 57' 14.33"" S";"100° 21' 47.23"" E";57.642;-11.471.805.083;62.732.352.718;-1.054.809.994;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;05/04/2023 06:59;05/05/2023 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.798;98.945.261.940;119.465;-65.648;"0° 57' 14.33"" S";"100° 21' 47.22"" E";53.818;-11.471.801.311;62.732.349.490;-1.054.811.725;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;05/05/2023 06:59;05/06/2023 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.523;98.945.262.336;123.294;-65.648;"0° 57' 14.33"" S";"100° 21' 47.22"" E";57.646;-11.471.801.730;62.732.353.312;-1.054.811.393;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;05/06/2023 06:59;05/07/2023 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.148;98.945.261.572;131.835;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";66.187;-11.471.801.912;62.732.361.947;-1.054.812.300;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;05/07/2023 06:59;05/08/2023 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.743.053;98.945.262.518;122.839;-65.647;"0° 57' 14.33"" S";"100° 21' 47.22"" E";57.192;-11.471.803.155;62.732.352.592;-1.054.811.203;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;05/08/2023 06:59;05/09/2023 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.737.517;98.945.263.269;121.305;-65.648;"0° 57' 14.33"" S";"100° 21' 47.20"" E";55.657;-11.471.797.434;62.732.352.091;-1.054.810.429;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;05/09/2023 06:59;05/10/2023 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.742.692;98.945.262.445;122.861;-65.647;"0° 57' 14.33"" S";"100° 21' 47.22"" E";57.213;-11.471.802.803;62.732.352.677;-1.054.811.277;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;05/10/2023 06:59;05/11/2023 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.083;98.945.261.380;137.001;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";71.354;-11.471.803.761;62.732.366.857;-1.054.812.577;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;05/11/2023 06:59;05/12/2023 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.742.758;98.945.263.933;130.000;-65.647;"0° 57' 14.33"" S";"100° 21' 47.22"" E";64.352;-11.471.804.156;62.732.359.712;-1.054.809.907;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;05/12/2023 06:59;05/13/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.739.844;98.945.261.532;119.063;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";53.415;-11.471.799.316;62.732.349.439;-1.054.812.127;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;05/13/2023 06:59:42;05/14/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.742.722;98.945.262.108;121.982;-65.647;"0° 57' 14.33"" S";"100° 21' 47.22"" E";56.334;-11.471.802.674;62.732.351.802;-1.054.811.599;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;05/14/2023 06:59:42;05/15/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.739.159;98.945.261.367;131.275;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";65.627;-11.471.800.838;62.732.361.571;-1.054.812.496;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;05/15/2023 06:59:42;05/16/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.738.632;98.945.261.571;122.889;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";57.241;-11.471.798.812;62.732.353.420;-1.054.812.153;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;05/16/2023 06:59:42;05/17/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.739.260;98.945.262.497;121.643;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";55.995;-11.471.799.208;62.732.352.098;-1.054.811.206;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;05/17/2023 06:59:42;05/18/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.743.619;98.945.261.856;126.353;-65.647;"0° 57' 14.34"" S";"100° 21' 47.22"" E";60.706;-11.471.804.342;62.732.355.936;-1.054.811.923;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;05/18/2023 06:59:42;05/19/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.743.593;98.945.261.426;131.316;-65.647;"0° 57' 14.34"" S";"100° 21' 47.22"" E";65.669;-11.471.805.208;62.732.360.815;-1.054.812.436;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;05/19/2023 06:59:42;05/20/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.746.043;98.945.263.457;127.821;-65.647;"0° 57' 14.33"" S";"100° 21' 47.23"" E";62.174;-11.471.806.995;62.732.356.971;-1.054.810.346;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;05/20/2023 06:59:42;05/21/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.363;98.945.260.915;116.183;-65.648;"0° 57' 14.34"" S";"100° 21' 47.22"" E";50.536;-11.471.800.290;62.732.346.324;-1.054.812.696;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;05/21/2023 06:59:42;05/22/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.743.753;98.945.260.669;122.435;-65.647;"0° 57' 14.34"" S";"100° 21' 47.22"" E";56.787;-11.471.803.766;62.732.352.038;-1.054.813.045;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;05/22/2023 06:59:42;05/23/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.081;98.945.260.912;128.019;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";62.371;-11.471.801.158;62.732.358.195;-1.054.812.896;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;05/23/2023 06:59:42;05/24/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.739.366;98.945.262.739;124.082;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";58.435;-11.471.799.751;62.732.354.482;-1.054.811.004;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;05/24/2023 06:59:42;05/25/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.742.540;98.945.261.891;118.768;-65.647;"0° 57' 14.34"" S";"100° 21' 47.22"" E";53.120;-11.471.801.916;62.732.348.670;-1.054.811.763;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;05/25/2023 06:59:42;05/26/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.742.459;98.945.261.312;126.487;-65.647;"0° 57' 14.34"" S";"100° 21' 47.22"" E";60.839;-11.471.803.223;62.732.356.267;-1.054.812.470;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;05/26/2023 06:59:42;05/27/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.742.779;98.945.262.446;134.774;-65.647;"0° 57' 14.33"" S";"100° 21' 47.22"" E";69.127;-11.471.805.031;62.732.364.379;-1.054.811.474;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;05/27/2023 06:59:42;05/28/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.743.573;98.945.262.364;129.194;-65.647;"0° 57' 14.33"" S";"100° 21' 47.22"" E";63.547;-11.471.804.809;62.732.358.747;-1.054.811.463;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;05/28/2023 06:59:42;05/29/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.738.458;98.945.262.236;119.153;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";53.505;-11.471.797.970;62.732.349.788;-1.054.811.426;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;05/29/2023 06:59:42;05/30/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.742.436;98.945.261.107;124.967;-65.647;"0° 57' 14.34"" S";"100° 21' 47.22"" E";59.320;-11.471.802.927;62.732.354.773;-1.054.812.650;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;05/30/2023 06:59:42;05/31/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.271;98.945.261.139;133.256;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";67.608;-11.471.802.288;62.732.363.315;-1.054.812.757;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;05/31/2023 06:59:42;06/01/2023 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.743.400;98.945.261.547;127.386;-65.647;"0° 57' 14.34"" S";"100° 21' 47.22"" E";61.739;-11.471.804.311;62.732.356.986;-1.054.812.250;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;06/01/2023 06:59;06/02/2023 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.689;98.945.262.697;115.583;-65.647;"0° 57' 14.33"" S";"100° 21' 47.22"" E";49.935;-11.471.800.507;62.732.345.704;-1.054.810.904;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;06/02/2023 06:59;06/03/2023 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.310;98.945.261.182;118.805;-65.648;"0° 57' 14.34"" S";"100° 21' 47.22"" E";53.158;-11.471.800.711;62.732.348.916;-1.054.812.472;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;06/03/2023 06:59;06/04/2023 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.743.092;98.945.262.655;132.709;-65.647;"0° 57' 14.33"" S";"100° 21' 47.22"" E";67.062;-11.471.804.969;62.732.362.295;-1.054.811.230;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;06/04/2023 06:59;06/05/2023 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.744.092;98.945.262.771;125.942;-65.647;"0° 57' 14.33"" S";"100° 21' 47.22"" E";60.295;-11.471.804.736;62.732.355.462;-1.054.811.002;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;06/05/2023 06:59;06/06/2023 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.434;98.945.260.846;116.995;-65.648;"0° 57' 14.34"" S";"100° 21' 47.22"" E";51.348;-11.471.800.507;62.732.347.108;-1.054.812.778;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;06/06/2023 06:59;06/07/2023 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.143;98.945.260.696;124.260;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";58.613;-11.471.801.526;62.732.354.304;-1.054.813.050;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;06/07/2023 06:59;06/08/2023 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.667;98.945.261.388;129.174;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";63.527;-11.471.801.944;62.732.359.234;-1.054.812.440;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;06/08/2023 06:59;06/09/2023 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.445;98.945.262.316;125.888;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";60.240;-11.471.801.137;62.732.356.057;-1.054.811.457;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;06/09/2023 06:59;06/10/2023 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.613;98.945.262.253;119.518;-65.648;"0° 57' 14.33"" S";"100° 21' 47.22"" E";53.871;-11.471.801.140;62.732.349.581;-1.054.811.414;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;06/10/2023 06:59;06/11/2023 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.742.025;98.945.261.676;126.842;-65.647;"0° 57' 14.34"" S";"100° 21' 47.22"" E";61.194;-11.471.802.861;62.732.356.700;-1.054.812.112;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;06/11/2023 06:59;06/12/2023 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.742.947;98.945.262.697;130.930;-65.647;"0° 57' 14.33"" S";"100° 21' 47.22"" E";65.283;-11.471.804.506;62.732.360.572;-1.054.811.159;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;06/12/2023 06:59;06/13/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.744.869;98.945.261.998;123.382;-65.647;"0° 57' 14.33"" S";"100° 21' 47.23"" E";57.735;-11.471.805.038;62.732.352.791;-1.054.811.731;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;06/13/2023 06:59:42;06/14/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.529;98.945.260.991;119.825;-65.648;"0° 57' 14.34"" S";"100° 21' 47.22"" E";54.178;-11.471.801.109;62.732.349.877;-1.054.812.680;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;06/14/2023 06:59:42;06/15/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.504;98.945.260.899;126.282;-65.648;"0° 57' 14.34"" S";"100° 21' 47.22"" E";60.634;-11.471.802.246;62.732.356.230;-1.054.812.880;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;06/15/2023 06:59:42;06/16/2023 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.661;98.945.261.760;127.572;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";61.924;-11.471.801.651;62.732.357.665;-1.054.812.041;-;-;-;-;0.0000
