Point Id;From Station;Stored Status;Solution Type;Solution Optimisation;Satellite System;Frequency;Occupation Mode;Start Time;End Time;Duration;Antenna Height [m];Antenna Name;Ephemeris Type;Easting [m];Northing [m];Ortho. Height [m];Geoid Separation [m];WGS84 Latitude [°];WGS84 Longitude [°];WGS84 Ellip. Height [m];WGS84 Cartesian X [m];WGS84 Cartesian Y [m];WGS84 Cartesian Z [m];”x [m];”y [m];”z [m];Slope Dist. [m];SD Slope Dist. [m]
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/12/2022 11:59;08/12/2022 12:59;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.739.529;98.945.266.392;124.425;-65.648;"0° 57' 14.32"" S";"100° 21' 47.21"" E";58.777;-11.471.799.983;62.732.354.849;-1.054.807.358;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/12/2022 12:59;08/12/2022 13:59;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.743.491;98.945.267.480;120.189;-65.647;"0° 57' 14.32"" S";"100° 21' 47.22"" E";54.542;-11.471.803.122;62.732.349.989;-1.054.806.197;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/12/2022 13:59;08/12/2022 14:59;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.744.840;98.945.270.834;108.107;-65.647;"0° 57' 14.31"" S";"100° 21' 47.23"" E";42.460;-11.471.802.285;62.732.337.919;-1.054.802.641;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/12/2022 14:59;08/12/2022 15:59;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.739.977;98.945.261.873;121.702;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";56.055;-11.471.799.922;62.732.352.017;-1.054.811.830;-;-;-;-;0.0000
cpdg;;Stored;Navigated;None;GPS/GLONASS;L1/L2;Static;08/12/2022 15:59;08/12/2022 16:59;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.757.341;98.945.289.817;305.603;-65.644;"0° 57' 14.24"" S";"100° 21' 47.27"" E";239.958;-11.471.850.155;62.732.530.231;-1.054.786.942;-;-;-;-;0.0000
cpdg;;Stored;Navigated;None;GPS/GLONASS;L1/L2;Static;08/12/2022 16:59;08/12/2022 17:59;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.766.491;98.945.276.884;273.193;-65.643;"0° 57' 14.29"" S";"100° 21' 47.30"" E";207.550;-11.471.853.294;62.732.496.497;-1.054.799.332;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/12/2022 17:59;08/12/2022 18:59;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.718.460;98.945.255.337;176.017;-65.651;"0° 57' 14.36"" S";"100° 21' 47.14"" E";110.365;-11.471.788.505;62.732.409.197;-1.054.819.279;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/12/2022 18:59;08/12/2022 19:59;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.711.437;98.945.275.660;154.838;-65.652;"0° 57' 14.29"" S";"100° 21' 47.12"" E";89.186;-11.471.777.839;62.732.389.964;-1.054.798.606;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/12/2022 19:59;08/12/2022 20:59;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.729.786;98.945.276.711;121.087;-65.649;"0° 57' 14.29"" S";"100° 21' 47.18"" E";55.438;-11.471.789.824;62.732.353.488;-1.054.796.987;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/12/2022 20:59;08/12/2022 21:59;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.736.649;98.945.272.996;120.120;-65.648;"0° 57' 14.30"" S";"100° 21' 47.20"" E";54.472;-11.471.796.392;62.732.351.242;-1.054.800.683;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/12/2022 21:59;08/12/2022 22:59;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.735.356;98.945.251.749;149.270;-65.649;"0° 57' 14.37"" S";"100° 21' 47.20"" E";83.621;-11.471.800.308;62.732.379.794;-1.054.822.415;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/12/2022 22:59;08/12/2022 23:59;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.730.148;98.945.256.460;130.930;-65.649;"0° 57' 14.35"" S";"100° 21' 47.18"" E";65.281;-11.471.791.898;62.732.362.770;-1.054.817.401;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/12/2022 23:59;08/13/2022 00:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.737.064;98.945.258.442;103.294;-65.648;"0° 57' 14.35"" S";"100° 21' 47.20"" E";37.645;-11.471.793.736;62.732.334.378;-1.054.814.956;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/13/2022 00:59:42;08/13/2022 01:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.743.395;98.945.257.731;80.833;-65.647;"0° 57' 14.35"" S";"100° 21' 47.22"" E";15.186;-11.471.795.923;62.732.311.137;-1.054.815.291;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/13/2022 01:59:42;08/13/2022 02:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.749.672;98.945.265.258;97.717;-65.646;"0° 57' 14.32"" S";"100° 21' 47.24"" E";32.071;-11.471.805.156;62.732.326.739;-1.054.808.043;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/13/2022 02:59:42;08/13/2022 03:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.753.143;98.945.256.676;135.311;-65.646;"0° 57' 14.35"" S";"100° 21' 47.25"" E";69.665;-11.471.815.310;62.732.362.950;-1.054.817.249;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/13/2022 03:59:42;08/13/2022 04:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.754.714;98.945.261.391;104.348;-65.646;"0° 57' 14.34"" S";"100° 21' 47.26"" E";38.703;-11.471.811.299;62.732.332.291;-1.054.812.017;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/13/2022 04:59:42;08/13/2022 05:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.752.535;98.945.263.241;102.991;-65.646;"0° 57' 14.33"" S";"100° 21' 47.25"" E";37.345;-11.471.808.915;62.732.331.378;-1.054.810.146;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/13/2022 05:59:42;08/13/2022 06:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.746.661;98.945.261.382;113.575;-65.647;"0° 57' 14.34"" S";"100° 21' 47.23"" E";47.928;-11.471.805.035;62.732.342.813;-1.054.812.184;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/13/2022 06:59:42;08/13/2022 07:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.743.457;98.945.259.468;115.187;-65.647;"0° 57' 14.34"" S";"100° 21' 47.22"" E";49.539;-11.471.802.168;62.732.344.943;-1.054.814.125;-;-;-;-;0.0000
cpdg;;Stored;Navigated;None;GPS/GLONASS;L1/L2;Static;08/13/2022 07:59:42;08/13/2022 08:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.702.964;98.945.260.111;215.255;-65.653;"0° 57' 14.34"" S";"100° 21' 47.09"" E";149.601;-11.471.780.329;62.732.450.654;-1.054.815.165;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/13/2022 08:59:42;08/13/2022 09:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.745.513;98.945.257.860;92.913;-65.647;"0° 57' 14.35"" S";"100° 21' 47.23"" E";27.266;-11.471.800.180;62.732.322.640;-1.054.815.362;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/13/2022 09:59:42;08/13/2022 10:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.450;98.945.256.477;110.230;-65.648;"0° 57' 14.35"" S";"100° 21' 47.22"" E";44.582;-11.471.799.294;62.732.340.379;-1.054.817.034;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/13/2022 10:59:42;08/13/2022 11:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.746.323;98.945.263.580;113.052;-65.647;"0° 57' 14.33"" S";"100° 21' 47.23"" E";47.405;-11.471.804.614;62.732.342.396;-1.054.809.977;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/13/2022 11:59:42;08/13/2022 12:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.746.491;98.945.261.380;85.765;-65.647;"0° 57' 14.34"" S";"100° 21' 47.23"" E";20.119;-11.471.799.865;62.732.315.492;-1.054.811.723;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/13/2022 12:59:42;08/13/2022 13:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.739.026;98.945.258.200;94.482;-65.648;"0° 57' 14.35"" S";"100° 21' 47.21"" E";28.834;-11.471.794.081;62.732.325.355;-1.054.815.051;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/13/2022 13:59:42;08/13/2022 14:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.729.360;98.945.261.179;114.806;-65.649;"0° 57' 14.34"" S";"100° 21' 47.18"" E";49.156;-11.471.788.234;62.732.347.131;-1.054.812.413;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/13/2022 14:59:42;08/13/2022 15:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.729.147;98.945.263.306;131.519;-65.649;"0° 57' 14.33"" S";"100° 21' 47.18"" E";65.869;-11.471.791.036;62.732.363.642;-1.054.810.566;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/13/2022 15:59:42;08/13/2022 16:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.736.962;98.945.261.532;113.580;-65.648;"0° 57' 14.34"" S";"100° 21' 47.20"" E";47.932;-11.471.795.494;62.732.344.565;-1.054.812.037;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/13/2022 16:59:42;08/13/2022 17:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.828;98.945.259.384;128.699;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";63.052;-11.471.802.011;62.732.358.705;-1.054.814.435;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/13/2022 17:59:42;08/13/2022 18:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.749.779;98.945.260.614;116.293;-65.646;"0° 57' 14.34"" S";"100° 21' 47.24"" E";50.647;-11.471.808.590;62.732.344.914;-1.054.812.996;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/13/2022 18:59:42;08/13/2022 19:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.746.713;98.945.265.822;118.654;-65.647;"0° 57' 14.32"" S";"100° 21' 47.23"" E";53.008;-11.471.806.012;62.732.347.873;-1.054.807.828;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/13/2022 19:59:42;08/13/2022 20:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.758.410;98.945.260.484;121.520;-65.645;"0° 57' 14.34"" S";"100° 21' 47.27"" E";55.875;-11.471.818.020;62.732.348.501;-1.054.813.209;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/13/2022 20:59:42;08/13/2022 21:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.751.185;98.945.258.974;107.238;-65.646;"0° 57' 14.34"" S";"100° 21' 47.25"" E";41.592;-11.471.808.340;62.732.335.728;-1.054.814.484;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/13/2022 21:59:42;08/13/2022 22:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.750.452;98.945.256.064;85.346;-65.646;"0° 57' 14.35"" S";"100° 21' 47.25"" E";19.700;-11.471.803.673;62.732.314.280;-1.054.817.030;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/13/2022 22:59:42;08/13/2022 23:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.748.423;98.945.254.513;80.045;-65.647;"0° 57' 14.36"" S";"100° 21' 47.24"" E";14.398;-11.471.800.720;62.732.309.405;-1.054.818.493;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/13/2022 23:59:42;08/14/2022 00:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.739.938;98.945.263.680;104.881;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";39.233;-11.471.796.863;62.732.335.509;-1.054.809.744;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/14/2022 00:59:42;08/14/2022 01:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.738.713;98.945.264.981;123.449;-65.648;"0° 57' 14.32"" S";"100° 21' 47.21"" E";57.801;-11.471.799.001;62.732.354.013;-1.054.808.752;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/14/2022 01:59:42;08/14/2022 02:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.743.694;98.945.263.454;117.149;-65.647;"0° 57' 14.33"" S";"100° 21' 47.22"" E";51.502;-11.471.802.764;62.732.346.896;-1.054.810.172;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/14/2022 02:59:42;08/14/2022 03:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.748.811;98.945.258.013;108.201;-65.647;"0° 57' 14.35"" S";"100° 21' 47.24"" E";42.554;-11.471.806.175;62.732.337.085;-1.054.815.462;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/14/2022 03:59:42;08/14/2022 04:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.754.244;98.945.260.224;115.352;-65.646;"0° 57' 14.34"" S";"100° 21' 47.26"" E";49.706;-11.471.812.812;62.732.343.179;-1.054.813.368;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/14/2022 04:59:42;08/14/2022 05:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.756.263;98.945.264.537;108.457;-65.645;"0° 57' 14.33"" S";"100° 21' 47.26"" E";42.812;-11.471.813.569;62.732.336.106;-1.054.808.940;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/14/2022 05:59:42;08/14/2022 06:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.762.205;98.945.277.678;92.263;-65.644;"0° 57' 14.28"" S";"100° 21' 47.28"" E";26.619;-11.471.816.537;62.732.319.326;-1.054.795.527;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/14/2022 06:59:42;08/14/2022 07:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.759.104;98.945.266.913;91.999;-65.645;"0° 57' 14.32"" S";"100° 21' 47.27"" E";26.355;-11.471.813.410;62.732.319.447;-1.054.806.289;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/14/2022 07:59:42;08/14/2022 08:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.745.537;98.945.264.823;100.448;-65.647;"0° 57' 14.33"" S";"100° 21' 47.23"" E";34.801;-11.471.801.577;62.732.330.161;-1.054.808.525;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/14/2022 08:59:42;08/14/2022 09:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.884;98.945.262.982;97.359;-65.647;"0° 57' 14.33"" S";"100° 21' 47.22"" E";31.711;-11.471.797.423;62.732.327.749;-1.054.810.316;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/14/2022 09:59:42;08/14/2022 10:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.732.403;98.945.249.688;61.350;-65.649;"0° 57' 14.37"" S";"100° 21' 47.19"" E";-0.4300;-11.471.781.584;62.732.293.817;-1.054.823.013;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/14/2022 10:59:42;08/14/2022 11:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.730.140;98.945.254.605;95.191;-65.649;"0° 57' 14.36"" S";"100° 21' 47.18"" E";29.541;-11.471.785.457;62.732.327.590;-1.054.818.660;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/14/2022 11:59:42;08/14/2022 12:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.731.415;98.945.259.270;104.408;-65.649;"0° 57' 14.34"" S";"100° 21' 47.18"" E";38.759;-11.471.788.381;62.732.336.503;-1.054.814.149;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/14/2022 12:59:42;08/14/2022 13:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.735.013;98.945.260.934;122.730;-65.649;"0° 57' 14.34"" S";"100° 21' 47.20"" E";57.082;-11.471.795.221;62.732.353.904;-1.054.812.789;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/14/2022 13:59:42;08/14/2022 14:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.739.829;98.945.266.823;113.340;-65.648;"0° 57' 14.32"" S";"100° 21' 47.21"" E";47.692;-11.471.798.286;62.732.343.900;-1.054.806.741;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/14/2022 14:59:42;08/14/2022 15:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.738.591;98.945.263.643;127.273;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";61.625;-11.471.799.565;62.732.357.774;-1.054.810.153;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/14/2022 15:59:42;08/14/2022 16:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.743.828;98.945.262.570;115.779;-65.647;"0° 57' 14.33"" S";"100° 21' 47.22"" E";50.132;-11.471.802.647;62.732.345.510;-1.054.811.033;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/14/2022 16:59:42;08/14/2022 17:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.746.051;98.945.260.991;107.687;-65.647;"0° 57' 14.34"" S";"100° 21' 47.23"" E";42.040;-11.471.803.375;62.732.337.125;-1.054.812.477;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/14/2022 17:59:42;08/14/2022 18:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.744.578;98.945.259.563;135.239;-65.647;"0° 57' 14.34"" S";"100° 21' 47.23"" E";69.592;-11.471.806.878;62.732.364.466;-1.054.814.364;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/14/2022 18:59:42;08/14/2022 19:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.729.900;98.945.273.925;150.762;-65.649;"0° 57' 14.30"" S";"100° 21' 47.18"" E";85.113;-11.471.795.266;62.732.382.609;-1.054.800.267;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/14/2022 19:59:42;08/14/2022 20:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.744.033;98.945.265.817;101.221;-65.647;"0° 57' 14.32"" S";"100° 21' 47.22"" E";35.573;-11.471.800.239;62.732.331.208;-1.054.807.544;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/14/2022 20:59:42;08/14/2022 21:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.477;98.945.268.858;71.030;-65.647;"0° 57' 14.31"" S";"100° 21' 47.22"" E";0.5383;-11.471.792.302;62.732.302.024;-1.054.804.001;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/14/2022 21:59:42;08/14/2022 22:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.737.837;98.945.262.522;80.755;-65.648;"0° 57' 14.33"" S";"100° 21' 47.20"" E";15.107;-11.471.790.454;62.732.312.138;-1.054.810.501;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/14/2022 22:59:42;08/14/2022 23:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.734.121;98.945.263.946;91.214;-65.649;"0° 57' 14.33"" S";"100° 21' 47.19"" E";25.566;-11.471.788.683;62.732.323.117;-1.054.809.252;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/14/2022 23:59:42;08/15/2022 00:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.734.419;98.945.264.476;99.696;-65.649;"0° 57' 14.33"" S";"100° 21' 47.19"" E";34.048;-11.471.790.503;62.732.331.414;-1.054.808.864;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/15/2022 00:59:42;08/15/2022 01:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.870;98.945.258.469;88.887;-65.648;"0° 57' 14.35"" S";"100° 21' 47.22"" E";23.240;-11.471.795.874;62.732.319.345;-1.054.814.687;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/15/2022 01:59:42;08/15/2022 02:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.747.491;98.945.248.761;121.077;-65.647;"0° 57' 14.38"" S";"100° 21' 47.24"" E";55.430;-11.471.807.168;62.732.349.835;-1.054.824.929;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/15/2022 02:59:42;08/15/2022 03:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.753.905;98.945.256.646;116.939;-65.646;"0° 57' 14.35"" S";"100° 21' 47.26"" E";51.293;-11.471.812.755;62.732.344.742;-1.054.816.972;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/15/2022 03:59:42;08/15/2022 04:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.757.498;98.945.258.656;110.078;-65.645;"0° 57' 14.35"" S";"100° 21' 47.27"" E";44.433;-11.471.815.061;62.732.337.382;-1.054.814.847;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/15/2022 04:59:42;08/15/2022 05:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.755.099;98.945.264.627;110.594;-65.645;"0° 57' 14.33"" S";"100° 21' 47.26"" E";44.948;-11.471.812.808;62.732.338.418;-1.054.808.886;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/15/2022 05:59:42;08/15/2022 06:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.751.849;98.945.267.395;116.054;-65.646;"0° 57' 14.32"" S";"100° 21' 47.25"" E";50.408;-11.471.810.600;62.732.344.418;-1.054.806.210;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/15/2022 06:59:42;08/15/2022 07:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.731.816;98.945.260.885;97.008;-65.649;"0° 57' 14.34"" S";"100° 21' 47.18"" E";31.359;-11.471.787.449;62.732.329.179;-1.054.812.410;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/15/2022 07:59:42;08/15/2022 08:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.732.203;98.945.265.629;96.577;-65.649;"0° 57' 14.32"" S";"100° 21' 47.19"" E";30.929;-11.471.787.765;62.732.328.764;-1.054.807.660;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/15/2022 08:59:42;08/15/2022 09:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.732.138;98.945.254.908;77.420;-65.649;"0° 57' 14.36"" S";"100° 21' 47.19"" E";11.771;-11.471.784.227;62.732.309.758;-1.054.818.061;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/15/2022 09:59:42;08/15/2022 10:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.729.015;98.945.245.913;87.531;-65.650;"0° 57' 14.39"" S";"100° 21' 47.18"" E";21.881;-11.471.782.950;62.732.320.115;-1.054.827.225;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;08/15/2022 10:59:42;08/15/2022 11:59:12;00:59:30;0.0550;TPSCR.G3;Broadcast;6.516.735.152;98.945.256.041;134.034;-65.649;"0° 57' 14.35"" S";"100° 21' 47.20"" E";68.385;-11.471.797.378;62.732.364.917;-1.054.817.869;-;-;-;-;0.0000
